Date,Time,Millisecond,PT1[bar],PT2[Bar],PT3[bar],PT4[bar],TT1[°C],LT1[%],FIT1[m³/h],FIT2[m³/h],FIT3[m³/h],TMP[bar]
2024/07/11,13:43:18,870,0.259512,4.612449,0.201642,4.016565,36.78386,14.82976,2.248915,0.351707,1.897208,4.112865
2024/07/11,13:44:18,800,0.259512,4.593461,0.201642,4.010236,36.86343,14.81715,2.253038,0.349392,1.903646,4.100206
2024/07/11,13:45:18,830,0.258608,4.626917,0.204355,4.078053,36.77300,14.81715,2.251085,0.348235,1.902850,4.148130
2024/07/11,13:46:18,860,0.257704,4.599790,0.201642,4.030128,36.89598,14.77932,2.256076,0.347656,1.908420,4.113317
2024/07/11,13:47:18,840,0.258608,4.711010,0.203451,4.144061,36.82002,14.79193,2.276693,0.355179,1.921513,4.224085
2024/07/11,13:48:18,830,0.259512,4.702872,0.205259,4.114222,36.93215,14.81715,2.280816,0.356771,1.924045,4.203288
2024/07/11,13:49:18,810,0.258608,4.708297,0.200738,4.148582,36.85981,14.82976,2.278646,0.352575,1.926070,4.227702
2024/07/11,13:50:18,860,0.258608,4.715531,0.203451,4.175709,36.94661,14.79193,2.281250,0.353443,1.927807,4.242169
2024/07/11,13:51:18,820,0.258608,4.720956,0.201642,4.151295,36.92853,14.82976,2.280382,0.351997,1.928385,4.243526
2024/07/11,13:52:18,800,0.263129,4.726382,0.205259,4.151295,36.92130,14.82976,2.275825,0.352286,1.923539,4.233579
2024/07/11,13:53:18,840,0.258608,4.721860,0.203451,4.143157,37.00449,14.82976,2.278646,0.352286,1.926360,4.243978
2024/07/11,13:54:18,860,0.257704,4.734519,0.204355,4.147678,36.92853,14.81715,2.285807,0.351707,1.934100,4.236744
2024/07/11,13:55:18,870,0.262225,4.694734,0.199834,4.118742,37.04789,14.84237,2.283203,0.349103,1.934100,4.206905
2024/07/11,13:56:18,830,0.258608,4.711010,0.206163,4.116030,36.97193,14.81715,2.275608,0.349392,1.926215,4.207356
2024/07/11,13:57:18,820,0.259512,4.709201,0.204355,4.133210,37.01172,14.84237,2.283637,0.348669,1.934968,4.216851
2024/07/11,13:58:18,830,0.259512,4.726382,0.206163,4.144061,37.03704,14.82976,2.278646,0.348090,1.930555,4.229058
2024/07/11,13:59:18,830,0.259512,4.713722,0.201642,4.143157,36.97555,14.82976,2.281033,0.346644,1.934390,4.226797
2024/07/11,14:00:18,840,0.262225,4.735424,0.204355,4.161241,37.07320,14.82976,2.278212,0.344763,1.933449,4.243978
2024/07/11,14:01:18,890,0.260417,4.760742,0.206163,4.201931,36.98278,14.81715,2.276042,0.343895,1.932147,4.275173
2024/07/11,14:02:18,820,0.258608,4.722764,0.205259,4.115126,37.01895,14.81715,2.286458,0.342882,1.943576,4.213686
2024/07/11,14:03:18,850,0.259512,4.721860,0.199834,4.159433,37.06236,14.84237,2.273654,0.343171,1.930483,4.240813
2024/07/11,14:04:18,840,0.262225,4.744466,0.201642,4.148582,37.00449,14.79193,2.278212,0.344329,1.933883,4.244882
2024/07/11,14:05:18,790,0.260417,4.735424,0.200738,4.162146,37.07320,14.82976,2.276042,0.343027,1.933015,4.248047
2024/07/11,14:06:18,800,0.258608,4.734519,0.201642,4.135019,37.05874,14.79193,2.278646,0.343027,1.935619,4.233127
2024/07/11,14:07:18,810,0.258608,4.753508,0.205259,4.148582,37.00449,14.84237,2.273872,0.341146,1.932726,4.245786
2024/07/11,14:08:18,800,0.259512,4.709201,0.205259,4.139540,37.12746,14.82976,2.272569,0.341435,1.931134,4.219112
2024/07/11,14:09:18,800,0.260417,4.739945,0.201642,4.153103,37.03704,14.82976,2.278646,0.341869,1.936777,4.244882
2024/07/11,14:10:18,850,0.260417,5.398221,0.208876,4.852069,37.10214,14.84237,1.899089,0.391348,1.507740,4.916269
2024/07/11,14:11:18,830,0.259512,5.369285,0.207972,4.843027,37.13831,14.84237,1.898872,0.391493,1.507378,4.898184
2024/07/11,14:12:18,860,0.259512,5.412688,0.201642,4.905418,37.09129,14.85498,1.905816,0.389468,1.516348,4.957411
2024/07/11,14:13:18,840,0.258608,5.382849,0.201642,4.875578,37.21788,14.84237,1.899089,0.390914,1.508174,4.927571
2024/07/11,14:14:18,840,0.260417,5.405454,0.203451,4.884621,37.18895,14.82976,1.903429,0.391059,1.512370,4.941587
2024/07/11,14:15:18,850,0.259512,5.349392,0.205259,4.851164,37.18171,14.81715,1.903429,0.389323,1.514106,4.895020
2024/07/11,14:16:18,830,0.258608,5.362956,0.206163,4.837601,37.25767,14.84237,1.905816,0.389902,1.515914,4.894115
2024/07/11,14:17:18,840,0.259512,5.362956,0.205259,4.848452,37.20341,14.84237,1.905599,0.389902,1.515697,4.900445
2024/07/11,14:18:18,850,0.260417,5.384657,0.207972,4.865632,37.25767,14.82976,1.898221,0.389612,1.508608,4.917173
2024/07/11,14:19:18,830,0.258608,5.399125,0.205259,4.885525,37.30107,14.84237,1.898438,0.387731,1.510706,4.937066
2024/07/11,14:20:18,820,0.260417,5.390082,0.204355,4.857494,37.23597,14.84237,1.907552,0.386719,1.520833,4.919434
2024/07/11,14:21:18,870,0.260417,5.378327,0.206163,4.852069,37.33001,14.79193,1.900608,0.385851,1.514757,4.909035
2024/07/11,14:22:18,820,0.257704,5.367477,0.204355,4.852069,37.34809,14.82976,1.901259,0.387008,1.514251,4.905418
2024/07/11,14:23:18,840,0.259512,5.358435,0.205259,4.833984,37.27937,14.82976,1.895616,0.382234,1.513382,4.890951
2024/07/11,14:24:18,820,0.259512,5.398221,0.205259,4.865632,37.35532,14.82976,1.900608,0.384115,1.516493,4.926668
2024/07/11,14:25:18,810,0.259512,5.393699,0.209780,4.896376,37.33724,14.82976,1.894748,0.383391,1.511357,4.935257
2024/07/11,14:26:18,820,0.258608,5.403646,0.206163,4.883717,37.35532,14.79193,1.898872,0.383681,1.515191,4.937518
2024/07/11,14:27:18,870,0.258608,5.404550,0.206163,4.887333,37.40234,14.84237,1.898872,0.383681,1.515191,4.939778
